URL,Protocol,Method,Result,Type,Received,Taken (ms),Initiator,Wait‎‎,Start‎‎,Request‎‎,Response‎‎,Cache read‎‎,Gap‎‎
https://www.vndirect.com.vn/trade/giao-dich-co-phieu/body-so-lenh.shtml,HTTPS,POST,200,text/html,17.65 KB,0.79 s,XMLHttpRequest,8391,453,343,0,0,25563
https://www.vndirect.com.vn/trade/giao-dich-co-phieu/body-lenh-dieu-kien-so-lenh.shtml,HTTPS,POST,200,text/html,17.02 KB,0.81 s,XMLHttpRequest,8391,531,281,0,0,25547
https://www.vndirect.com.vn/trade/bao-cao-quan-ly/body-lai-lo-danh-muc.shtml,HTTPS,POST,200,text/html,15.27 KB,1.10 s,XMLHttpRequest,8391,781,328,0,0,25250
https://www.vndirect.com.vn/trade/ajax/account/getAccountTradingInfo.shtml?accountNumber=,HTTPS,POST,200,text/html,6.66 KB,1.12 s,XMLHttpRequest,8391,781,344,0,0,25234
https://trade-api.vndirect.com.vn//customer,HTTPS,OPTIONS,200,,0.72 KB,1.04 s,CORS Preflight,8406,797,250,0,0,25297
https://finfo-api.vndirect.com.vn/stocks?status=all,HTTPS,GET,302,text/html,0.74 KB,0.98 s,XMLHttpRequest,8406,656,329,0,0,25359
https://priceservice.vndirect.com.vn/priceservice/market/snapshot/q=codes:10,HTTPS,POST,200,application/json,0.78 KB,438 ms,XMLHttpRequest,8406,0,438,0,0,25906
https://priceservice.vndirect.com.vn/priceservice/market/snapshot/q=codes:02,HTTPS,POST,200,application/json,0.99 KB,438 ms,XMLHttpRequest,8406,0,438,0,0,25906
https://ssl.google-analytics.com/__utm.gif?utmwv=5.6.7&utms=29&utmn=1769095854&utmhn=www.vndirect.com.vn&utmcs=utf-8&utmsr=1536x864&utmvp=1002x632&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=19.0%20r0&utmdt=VNDIRECT%20-%20Online%20Trading%20%7C%20Ordering&utmhid=1740076453&utmr=0&utmp=%2Ftrade%2Fgiao-dich-co-phieu%2Fdat-lenh-mua-ban.shtml%3Frequest_locale%3Den_GB&utmht=1502084387669&utmac=UA-2025955-1&utmcc=__utma%3D146823024.133363187.1501862227.1501862403.1502083449.2%3B%2B__utmz%3D146823024.1501862403.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=&utmu=qAAAAAAAAAAAAAAAAAAAAAAE~,HTTPS,GET,200,image/gif,386 B,16 ms,<img>,8453,0,16,0,0,26281
https://www.vndirect.com.vn/trade/css/survey/images/SurveyPopup.png,HTTPS,GET,200,image/png,309.42 KB,4.04 s,background-image,8453,156,672,3219,0,22250
https://www.vndirect.com.vn/trade/css/jquery.ui/redmond/images/ui-icons_d8e7f3_256x240.png,HTTPS,GET,200,image/png,4.63 KB,469 ms,background-image,8453,188,281,0,0,25828
https://www.vndirect.com.vn/portal/ajax/news/NewsGetVNDSNews.shtml,HTTPS,POST,200,text/html,3.73 KB,0.89 s,XMLHttpRequest,8641,546,344,0,0,25219
https://v2.zopim.com/lib/20170801.073723/__$$__stringtable_lang_vi.js,HTTPS,GET,200,application/javascript,7.50 KB,62 ms,<script>,8672,0,62,0,0,26016
https://ssl.google-analytics.com/__utm.gif?utmwv=5.6.7&utms=30&utmn=1245073760&utmhn=www.vndirect.com.vn&utmcs=utf-8&utmsr=1536x864&utmvp=1002x632&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=19.0%20r0&utmdt=VNDIRECT%20-%20Online%20Trading%20%7C%20Ordering&utmhid=1740076453&utmr=0&utmp=%2Ftrade%2Fgiao-dich-co-phieu%2Fdat-lenh-mua-ban.shtml%3Frequest_locale%3Den_GB&utmht=1502084388022&utmac=UA-2025955-1&utmcc=__utma%3D146823024.133363187.1501862227.1501862403.1502083449.2%3B%2B__utmz%3D146823024.1501862403.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=&utmmt=1&utmu=rAAAAAAAAAAAAAAAAAAAAAAE~,HTTPS,GET,200,image/gif,386 B,16 ms,<img>,8812,0,16,0,0,25922
https://www.vndirect.com.vn/trade/ajax/trading/TdEnterOrder_GetPriceTypeList.shtml,HTTPS,POST,200,application/json,5.51 KB,0.93 s,XMLHttpRequest,8828,656,0,282,0,24984
https://websocket.vndirect.com.vn/notisocket/notification/getActiveStatus/0101003466?callback=angular.callbacks._0,HTTPS,GET,200,application/javascript,466 B,265 ms,<script>,8844,0,265,0,0,25641
https://price-int.vndirect.com.vn/realtime/info,HTTPS,GET,200,application/json,356 B,328 ms,XMLHttpRequest,8875,0,328,0,0,25547
https://websocket.vndirect.com.vn/notisocket/getCounting?callback=angular.callbacks._1&customerId=0101003466,HTTPS,GET,200,application/javascript,499 B,266 ms,<script>,9109,0,266,0,0,25375
https://www.vndirect.com.vn/trade/css/vnds_page_solenh.css?time=@time_param@,HTTPS,GET,200,text/css,31.06 KB,297 ms,"<link rel=""stylesheet"">",9187,16,281,0,0,25266
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/service/OrderStatusReferenceDataService.js?time=@time_param@&_=1502084388405,HTTPS,GET,200,text/javascript,1.20 KB,469 ms,XMLHttpRequest,9203,203,266,0,0,25078
https://finfoapi-as.vndirect.com.vn/stocks?status=all,HTTPS,GET,200,application/json,0.59 MB,1.89 s,XMLHttpRequest,9391,609,1281,0,0,23469
https://trade-api.vndirect.com.vn//customer,HTTPS,GET,200,application/json,0.86 KB,0.59 s,XMLHttpRequest,9453,0,594,0,0,24703
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/service/OrderTypeReferenceDataService.js?time=@time_param@&_=1502084388889,HTTPS,GET,200,text/javascript,0.77 KB,281 ms,XMLHttpRequest,9672,0,281,0,0,24797
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/service/PriceTypeReferenceDataService.js?time=@time_param@&_=1502084389164,HTTPS,GET,200,text/javascript,0.79 KB,313 ms,XMLHttpRequest,9953,0,313,0,0,24484
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/service/CompanyInfoService.js?time=@time_param@&_=1502084389496,HTTPS,GET,200,text/javascript,1.56 KB,313 ms,XMLHttpRequest,10281,0,313,0,0,24156
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/directive/OrderStatusSelectDirective.js?time=@time_param@&_=1502084389802,HTTPS,GET,200,text/javascript,1.14 KB,312 ms,XMLHttpRequest,10594,0,312,0,0,23844
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/directive/OrderTypeSelectDirective.js?time=@time_param@&_=1502084390110,HTTPS,GET,200,text/javascript,1.10 KB,281 ms,XMLHttpRequest,10906,0,281,0,0,23563
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/directive/AjaxLoadingDirective.js?time=@time_param@&_=1502084390401,HTTPS,GET,200,text/javascript,0.55 KB,313 ms,XMLHttpRequest,11187,0,313,0,0,23250
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/directive/guide/ToggleTooltipDirective.js?time=@time_param@&_=1502084390715,HTTPS,GET,200,text/javascript,1.29 KB,312 ms,XMLHttpRequest,11500,0,312,0,0,22938
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/directive/UpperCaseDirective.js?time=@time_param@&_=1502084391026,HTTPS,GET,200,text/javascript,0.51 KB,297 ms,XMLHttpRequest,11812,0,297,0,0,22641
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/filter/NumberFilter.js?time=@time_param@&_=1502084391322,HTTPS,GET,200,text/javascript,0.53 KB,313 ms,XMLHttpRequest,12109,0,313,0,0,22328
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/filter/OrderStatusFilter.js?time=@time_param@&_=1502084391629,HTTPS,GET,200,text/javascript,1.77 KB,406 ms,XMLHttpRequest,12422,0,406,0,0,21922
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/filter/TradeApiOrderSideFilter.js?time=@time_param@&_=1502084392036,HTTPS,GET,200,text/javascript,0.73 KB,313 ms,XMLHttpRequest,12828,0,313,0,0,21609
https://www.vndirect.com.vn/trade/js/web/TradeErrorParser.js?time=@time_param@&_=1502084392346,HTTPS,GET,200,text/javascript,20.57 KB,312 ms,XMLHttpRequest,13141,0,312,0,0,21297
https://www.vndirect.com.vn/trade/js/web/angularmodule/orderbook/service/OrderCheckerService.js?time=@time_param@&_=1502084392659,HTTPS,GET,200,text/javascript,1.94 KB,281 ms,XMLHttpRequest,13453,0,281,0,0,21016
https://www.vndirect.com.vn/trade/js/web/angularmodule/orderbook/directive/OrderBookSearchDirective.js?time=@time_param@&_=1502084392937,HTTPS,GET,200,text/javascript,0.62 KB,282 ms,XMLHttpRequest,13734,0,282,0,0,20734
https://www.vndirect.com.vn/trade/js/web/angularmodule/orderbook/controller/OrderBookSearchController.js?time=@time_param@&_=1502084393232,HTTPS,GET,200,text/javascript,0.64 KB,343 ms,XMLHttpRequest,14016,0,343,0,0,20391
https://www.vndirect.com.vn/trade/js/web/angularmodule/orderbook/component/OrderBookSearchComponent.js?time=@time_param@&_=1502084393575,HTTPS,GET,200,text/javascript,0.95 KB,313 ms,XMLHttpRequest,14359,0,313,0,0,20078
https://www.vndirect.com.vn/trade/js/web/angularmodule/orderbook/directive/OrderBookRowDirective.js?time=@time_param@&_=1502084393885,HTTPS,GET,200,text/javascript,5.36 KB,312 ms,XMLHttpRequest,14672,0,312,0,0,19766
https://www.vndirect.com.vn/trade/js/web/angularmodule/orderbook/directive/OrderBookTableDirective.js?time=@time_param@&_=1502084394192,HTTPS,GET,200,text/javascript,0.53 KB,313 ms,XMLHttpRequest,14984,0,313,0,0,19453
https://www.vndirect.com.vn/trade/js/web/angularmodule/orderbook/controller/OrderBookTableController.js?time=@time_param@&_=1502084394505,HTTPS,GET,200,text/javascript,2.50 KB,297 ms,XMLHttpRequest,15297,0,297,0,0,19156
https://www.vndirect.com.vn/trade/js/web/angularmodule/orderbook/component/OrderBookTableComponent.js?time=@time_param@&_=1502084394811,HTTPS,GET,200,text/javascript,1.40 KB,297 ms,XMLHttpRequest,15609,0,297,0,0,18844
https://www.vndirect.com.vn/trade/js/web/orderBook/orderbook-body/OrderBookBodyDirective.js?time=@time_param@&_=1502084395111,HTTPS,GET,200,text/javascript,0.51 KB,313 ms,XMLHttpRequest,15906,0,313,0,0,18531
https://www.vndirect.com.vn/trade/js/web/orderBook/orderbook-body/OrderBookService.js?time=@time_param@&_=1502084395430,HTTPS,GET,200,text/javascript,2.99 KB,312 ms,XMLHttpRequest,16219,0,312,0,0,18219
https://www.vndirect.com.vn/trade/js/web/orderBook/orderbook-body/OrderbookBodyController.js?time=@time_param@&_=1502084395745,HTTPS,GET,200,text/javascript,8.71 KB,281 ms,XMLHttpRequest,16531,0,281,0,0,17938
https://www.vndirect.com.vn/trade/js/web/orderBook/orderbook-body/OrderbookBodyApp.js?time=@time_param@&_=1502084396024,HTTPS,GET,200,text/javascript,1.84 KB,329 ms,XMLHttpRequest,16812,0,329,0,0,17609
https://www.vndirect.com.vn/trade/js/web/orderBook/orderbook-body/OrderBookBodyTemplate.html?timestamp=3.8.20_20170801071642,HTTPS,GET,200,text/html,4.81 KB,296 ms,XMLHttpRequest,17141,0,296,0,0,17313
https://websocket.vndirect.com.vn/notisocket/notification/orderstatus?accounts%5B%5D=0101002672&callback=angular.callbacks._2,HTTPS,GET,200,application/javascript,4.36 KB,296 ms,<script>,17141,0,296,0,0,17313
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/service/OrderStatusReferenceDataService.js?time=@time_param@&_=1502084396396,HTTPS,GET,200,text/javascript,1.20 KB,329 ms,XMLHttpRequest,17187,0,329,0,0,17234
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/service/OrderTypeReferenceDataService.js?time=@time_param@&_=1502084396743,HTTPS,GET,200,text/javascript,0.77 KB,422 ms,XMLHttpRequest,17531,0,422,0,0,16797
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/service/PriceTypeReferenceDataService.js?time=@time_param@&_=1502084397164,HTTPS,GET,200,text/javascript,0.79 KB,406 ms,XMLHttpRequest,17953,0,406,0,0,16391
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/service/CompanyInfoService.js?time=@time_param@&_=1502084397570,HTTPS,GET,200,text/javascript,1.56 KB,407 ms,XMLHttpRequest,18359,0,407,0,0,15984
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/directive/OrderStatusSelectDirective.js?time=@time_param@&_=1502084397978,HTTPS,GET,200,text/javascript,1.14 KB,421 ms,XMLHttpRequest,18766,0,421,0,0,15563
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/directive/OrderTypeSelectDirective.js?time=@time_param@&_=1502084398392,HTTPS,GET,200,text/javascript,1.10 KB,407 ms,XMLHttpRequest,19187,0,407,0,0,15156
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/directive/AjaxLoadingDirective.js?time=@time_param@&_=1502084398798,HTTPS,GET,200,text/javascript,0.55 KB,406 ms,XMLHttpRequest,19594,0,406,0,0,14750
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/directive/guide/ToggleTooltipDirective.js?time=@time_param@&_=1502084399206,HTTPS,GET,200,text/javascript,1.29 KB,406 ms,XMLHttpRequest,20000,0,406,0,0,14344
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/directive/UpperCaseDirective.js?time=@time_param@&_=1502084399621,HTTPS,GET,200,text/javascript,0.51 KB,344 ms,XMLHttpRequest,20406,0,344,0,0,14000
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/filter/NumberFilter.js?time=@time_param@&_=1502084399954,HTTPS,GET,200,text/javascript,0.53 KB,375 ms,XMLHttpRequest,20750,0,375,0,0,13625
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/filter/OrderStatusFilter.js?time=@time_param@&_=1502084400339,HTTPS,GET,200,text/javascript,1.77 KB,406 ms,XMLHttpRequest,21125,0,406,0,0,13219
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/filter/CoRelationalFilter.js?time=@time_param@&_=1502084400746,HTTPS,GET,200,text/javascript,0.80 KB,406 ms,XMLHttpRequest,21531,0,406,0,0,12813
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/filter/TradeApiOrderSideFilter.js?time=@time_param@&_=1502084401152,HTTPS,GET,200,text/javascript,0.73 KB,344 ms,XMLHttpRequest,21937,0,344,0,0,12469
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/directive/GtdDatePickerDirective.js?time=@time_param@&_=1502084401487,HTTPS,GET,200,text/javascript,2.42 KB,344 ms,XMLHttpRequest,22281,0,344,0,0,12125
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/directive/NumberOnlyDirective.js?time=@time_param@&_=1502084401829,HTTPS,GET,200,text/javascript,1.26 KB,344 ms,XMLHttpRequest,22625,0,344,0,0,11781
https://www.vndirect.com.vn/trade/js/web/TradeErrorParser.js?time=@time_param@&_=1502084402177,HTTPS,GET,200,text/javascript,20.57 KB,343 ms,XMLHttpRequest,22969,0,343,0,0,11438
https://www.vndirect.com.vn/trade/js/web/angularmodule/orderbook/service/OrderCheckerService.js?time=@time_param@&_=1502084402528,HTTPS,GET,200,text/javascript,1.94 KB,344 ms,XMLHttpRequest,23312,0,344,0,0,11094
https://www.vndirect.com.vn/trade/js/web/orderBook/conditional/OrderBookBodyDirective.js?time=@time_param@&_=1502084402869,HTTPS,GET,200,text/javascript,0.67 KB,438 ms,XMLHttpRequest,23656,0,438,0,0,10656
https://www.vndirect.com.vn/trade/js/web/orderBook/conditional/OrderBookService.js?time=@time_param@&_=1502084403304,HTTPS,GET,200,text/javascript,4.54 KB,406 ms,XMLHttpRequest,24094,0,406,0,0,10250
https://www.vndirect.com.vn/trade/js/web/orderBook/conditional/ConditionalOrderbookBodyController.js?time=@time_param@&_=1502084403715,HTTPS,GET,200,text/javascript,7.58 KB,422 ms,XMLHttpRequest,24500,0,422,0,0,9828
https://www.vndirect.com.vn/trade/js/web/orderBook/conditional/ConditionalOrderbookBodyApp.js?time=@time_param@&_=1502084404129,HTTPS,GET,200,text/javascript,3.13 KB,375 ms,XMLHttpRequest,24922,0,375,0,0,9453
https://www.vndirect.com.vn/trade/js/web/orderBook/conditional/ConditionalOrderBookTemplate.html?timestamp=1502084404503,HTTPS,GET,200,text/html,12.35 KB,344 ms,XMLHttpRequest,25297,0,344,0,0,9109
https://www.vndirect.com.vn/trade/js/highcharts.js?time=@time_param@&_=1502084404510,HTTPS,GET,200,text/javascript,119.64 KB,0.64 s,XMLHttpRequest,25297,0,625,15,0,8813
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/filter/ColorClassFilter.js?time=@time_param@&_=1502084405148,HTTPS,GET,200,text/javascript,0.53 KB,313 ms,XMLHttpRequest,25937,0,313,0,0,8500
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/filter/PercentFilter.js?time=@time_param@&_=1502084405462,HTTPS,GET,200,text/javascript,0.55 KB,297 ms,XMLHttpRequest,26250,0,297,0,0,8203
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/filter/NumberFilter.js?time=@time_param@&_=1502084405764,HTTPS,GET,200,text/javascript,0.53 KB,313 ms,XMLHttpRequest,26562,0,313,0,0,7875
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/filter/TradingPlaceFilter.js?time=@time_param@&_=1502084406094,HTTPS,GET,200,text/javascript,0.52 KB,390 ms,XMLHttpRequest,26891,0,390,0,0,7469
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/directive/AjaxLoadingDirective.js?time=@time_param@&_=1502084406493,HTTPS,GET,200,text/javascript,0.55 KB,281 ms,XMLHttpRequest,27281,0,281,0,0,7188
https://www.vndirect.com.vn/trade/js/web/portfolio/PortfolioService.js?time=@time_param@&_=1502084406770,HTTPS,GET,200,text/javascript,1.43 KB,282 ms,XMLHttpRequest,27562,0,282,0,0,6906
https://www.vndirect.com.vn/trade/js/web/portfolio/gainloss/GainLossPortfolioDirective.js?time=@time_param@&_=1502084407046,HTTPS,GET,200,text/javascript,0.51 KB,265 ms,XMLHttpRequest,27844,0,265,0,0,6641
https://www.vndirect.com.vn/trade/js/web/portfolio/gainloss/GainLossPortfolioController.js?time=@time_param@&_=1502084407325,HTTPS,GET,200,text/javascript,1.12 KB,391 ms,XMLHttpRequest,28109,16,375,0,0,6250
https://www.vndirect.com.vn/trade/js/web/portfolio/gainloss/GainLossPortfolioFactory.js?time=@time_param@&_=1502084407709,HTTPS,GET,200,text/javascript,2.63 KB,281 ms,XMLHttpRequest,28500,0,281,0,0,5969
https://www.vndirect.com.vn/trade/js/web/portfolio/gainloss/GainLossPortfolioComponent.js?time=@time_param@&_=1502084407990,HTTPS,GET,200,text/javascript,1.05 KB,328 ms,XMLHttpRequest,28781,0,328,0,0,5641
https://www.vndirect.com.vn/trade/js/web/portfolio/gainloss/GainLossTemplate.html?timestamp=3.8.20_20170801071642,HTTPS,GET,200,text/html,4.05 KB,266 ms,XMLHttpRequest,29125,0,266,0,0,5359
https://vndirect.com.vn/stock-lend-embed/,HTTPS,,(Aborted),,0 B,< 1 ms,frame navigate,29125,0,0,0,0,5625
https://trade-api.vndirect.com.vn/accounts/0101002672/pp0,HTTPS,OPTIONS,200,,0.72 KB,266 ms,CORS Preflight,29125,0,266,0,0,5359
https://trade-api.vndirect.com.vn/accounts/v2/0101002672/assets,HTTPS,OPTIONS,200,,0.72 KB,281 ms,CORS Preflight,29125,0,281,0,0,5344
https://vndirect.com.vn/stock-lend-embed?accNo=0101002672,HTTPS,GET,301,text/html,359 B,1.26 s,frame navigate,29125,953,313,0,0,4359
https://trade-api.vndirect.com.vn/accounts/0101002672/autotrade/isSupported,HTTPS,OPTIONS,200,,0.72 KB,0.50 s,CORS Preflight,29141,250,250,0,0,5109
https://www.vndirect.com.vn/trade/js/web/angularmodule/notification/SentOrderTemplate.html?timestamp=3.8.20_20170801071642,HTTPS,GET,200,text/html,0.74 KB,344 ms,XMLHttpRequest,29172,0,344,0,0,5234
https://www.vndirect.com.vn/trade/js/web/angularmodule/notification/ExpiredOrderTemplate.html?timestamp=3.8.20_20170801071642,HTTPS,GET,200,text/html,0.74 KB,281 ms,XMLHttpRequest,29172,0,281,0,0,5297
https://price-int.vndirect.com.vn/priceservice/company/snapshot/?jsonp=jQuery1830818590963984162_1502084384433&_=1502084408430,HTTPS,GET,200,application/json,120.11 KB,0.70 s,<script>,29219,0,703,0,0,4828
https://www.vndirect.com.vn/trade/js/web/angularmodule/orderbook/directive/OrderBookTableTemplate.html?timestamp=3.8.20_20170801071642,HTTPS,GET,200,text/html,1.52 KB,343 ms,XMLHttpRequest,29219,15,328,0,0,5188
https://trade-api.vndirect.com.vn/accounts/0101002672/orders?index=0&offset=10,HTTPS,OPTIONS,200,,0.72 KB,438 ms,CORS Preflight,29234,172,266,0,0,5078
https://trade-api.vndirect.com.vn/accounts/0101002672/autotrade/stop/orders,HTTPS,OPTIONS,200,,0.72 KB,0.65 s,CORS Preflight,29250,391,265,0,0,4844
https://price-int.vndirect.com.vn/realtime/info,HTTPS,GET,200,application/json,356 B,0.92 s,XMLHttpRequest,29312,610,312,0,0,4516
https://trade-api.vndirect.com.vn/accounts/0101002672/pp0,HTTPS,GET,200,application/json,0.81 KB,0.64 s,XMLHttpRequest,29391,281,359,0,0,4719
https://www.vndirect.com.vn/trade/ajax/portfolio/getPortfolio.shtml,HTTPS,POST,200,application/json,64.64 KB,0.59 s,XMLHttpRequest,29406,0,0,594,0,4750
https://trade-api.vndirect.com.vn/accounts/v2/0101002672/assets,HTTPS,GET,200,application/json,1.57 KB,0.79 s,XMLHttpRequest,29406,500,297,0,0,4547
https://www.vndirect.com.vn/trade/js/web/angularmodule/common/directive/guide/ToggleTooltipTemplate.html?timestamp=3.8.20_20170801071642,HTTPS,GET,200,text/html,0.89 KB,344 ms,XMLHttpRequest,29578,0,344,0,0,4828
https://www.vndirect.com.vn/trade/js/web/angularmodule/orderbook/directive/OrderBookRowTemplate.html?timestamp=3.8.20_20170801071642,HTTPS,GET,200,text/html,4.44 KB,328 ms,XMLHttpRequest,29578,0,328,0,0,4844
https://www.vndirect.com.vn/trade/json/getOrderTypeList.shtml,HTTPS,GET,200,application/json,0.80 KB,266 ms,XMLHttpRequest,29578,0,266,0,0,4906
https://www.vndirect.com.vn/trade/json/getOriginOrderPriceTypeList.shtml,HTTPS,GET,200,application/json,1.56 KB,328 ms,XMLHttpRequest,29578,0,328,0,0,4844
https://trade-api.vndirect.com.vn/accounts/0101002672/autotrade/isSupported,HTTPS,GET,200,application/json,0.76 KB,0.67 s,XMLHttpRequest,29641,390,281,0,0,4438
https://trade-api.vndirect.com.vn/accounts/0101002672/orders?index=0&offset=10,HTTPS,GET,200,application/json,66.60 KB,0.64 s,XMLHttpRequest,29672,359,281,0,0,4438
https://trade-api.vndirect.com.vn/accounts/0101002672/autotrade/stop/orders,HTTPS,GET,200,application/json,0.74 KB,0.57 s,XMLHttpRequest,29906,250,328,0,0,4266
https://trade-api.vndirect.com.vn/accounts/0101002672/orders?index=0&offset=10,HTTPS,OPTIONS,200,,0.72 KB,0.53 s,CORS Preflight,29937,266,266,0,0,4281
https://www.vndirect.com.vn/stock-lend-embed?accNo=0101002672,HTTPS,GET,301,text/html,483 B,0.70 s,frame navigate,30391,0,703,0,0,3656
https://trade-api.vndirect.com.vn/accounts/0101002672/orders?index=0&offset=10,HTTPS,GET,200,application/json,66.60 KB,281 ms,XMLHttpRequest,30469,0,281,0,0,4000
https://www.vndirect.com.vn/stock-lend-embed/?accNo=0101002672,HTTPS,GET,200,text/html,19.25 KB,0.75 s,frame navigate,31094,0,750,0,0,2906
https://static-01.vndirect.com.vn/cms/private/1.1.90/css/font-awesome-1.1.90.min.css,HTTPS,GET,200,text/css,26.47 KB,0.65 s,"<link rel=""stylesheet"">",31844,0,656,0,0,2250
https://static-01.vndirect.com.vn/cms/private/1.1.90/css/style-1.1.90.min.css,HTTPS,GET,200,text/css,59.01 KB,0.67 s,"<link rel=""stylesheet"">",31844,0,656,16,0,2234
https://static-01.vndirect.com.vn/cms/private/1.1.90/css/style-mobile-1.1.90.min.css,HTTPS,GET,200,text/css,12.21 KB,328 ms,"<link rel=""stylesheet"">",31844,0,328,0,0,2578
https://static-01.vndirect.com.vn/cms/private/1.1.90/css/custom-1.1.90.min.css,HTTPS,GET,200,text/css,1.35 KB,47 ms,"<link rel=""stylesheet"">",31844,0,47,0,0,2859
https://static-01.vndirect.com.vn/cms/private/1.1.90/css/compile-1.1.90.min.css,HTTPS,GET,200,text/css,35.77 KB,47 ms,"<link rel=""stylesheet"">",31844,0,47,0,0,2859
https://static-01.vndirect.com.vn/cms/private/1.1.90/js/jquery-2.1.4.min-1.1.90.min.js,HTTPS,GET,200,application/javascript,82.47 KB,62 ms,<script>,31844,0,62,0,0,2844
https://static-01.vndirect.com.vn/cms/private/1.1.90/js/config_url-1.1.90.min.js,HTTPS,GET,200,application/javascript,1.26 KB,62 ms,<script>,31844,47,15,0,0,2844
https://static-01.vndirect.com.vn/cms/private/1.1.90/js/js.cookie-1.1.90.min.js,HTTPS,GET,200,application/javascript,2.01 KB,78 ms,<script>,31844,47,31,0,0,2828
https://static-01.vndirect.com.vn/cms/private/1.1.90/js/material.datepicker-1.1.90.min.js,HTTPS,GET,200,application/javascript,4.94 KB,375 ms,<script>,31844,62,313,0,0,2531
https://static-01.vndirect.com.vn/cms/private/1.1.90/js/jquery.maskedinput-1.1.90.min.js,HTTPS,GET,200,application/javascript,4.41 KB,93 ms,<script>,31844,62,31,0,0,2813
https://static-01.vndirect.com.vn/cms/private/1.1.90/js/jquery.material.form-1.1.90.min.js,HTTPS,GET,200,application/javascript,3.61 KB,125 ms,<script>,31844,78,47,0,0,2781
https://static-01.vndirect.com.vn/cms/private/1.1.90/js/custom-1.1.90.min.js,HTTPS,GET,200,application/javascript,41.17 KB,156 ms,<script>,31844,93,63,0,0,2750
https://static-01.vndirect.com.vn/cms/private/1.1.90/fonts/helvetica-neue-regular.ttf,HTTPS,GET,200,application/octet-stream,249.98 KB,1.25 s,@font-face,32516,0,1250,0,0,984
https://www.google-analytics.com/analytics.js,HTTPS,GET,200,text/javascript,32.01 KB,47 ms,<script>,32547,0,15,32,0,2156
https://priceservice.vndirect.com.vn/priceservice/market/snapshot/q=codes:10,HTTPS,GET,200,application/json,0.78 KB,312 ms,XMLHttpRequest,32547,0,312,0,0,1891
https://priceservice.vndirect.com.vn/priceservice/market/snapshot/q=codes:02,HTTPS,GET,200,application/json,0.99 KB,312 ms,XMLHttpRequest,32547,0,312,0,0,1891
https://static-01.vndirect.com.vn/cms/private/1.1.90/fonts/helvetica-neue-bold.ttf,HTTPS,GET,200,application/octet-stream,244.07 KB,1.81 s,@font-face,32547,0,1812,0,0,391
https://trade-api.vndirect.com.vn/customer,HTTPS,OPTIONS,200,,0.72 KB,282 ms,CORS Preflight,32562,0,266,16,0,1906
https://trade-api.vndirect.com.vn/customer,HTTPS,OPTIONS,200,,0.72 KB,329 ms,CORS Preflight,32562,0,329,0,0,1859
https://finfo-api.vndirect.com.vn/stocks?status=all,HTTPS,GET,302,text/html,0.74 KB,313 ms,XMLHttpRequest,32562,0,313,0,0,1875
